stock_code,close_price,MA120,MA250,price_x1.1,filter_reason
605288,33.69,33.05,33.75,37.06,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002903,16.97,16.64,17.1,18.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301206,25.86,26.43,25.93,28.45,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688180,26.2,28.62,29.07,28.82,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002864,26.32,27.15,28.04,28.95,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000966,4.42,4.55,4.54,4.86,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601033,13.72,14.11,,15.09,收盘价*1.1 >= MA120 且 收盘价 <= MA120
002674,9.37,9.12,9.84,10.31,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
601985,9.4,10.28,9.76,10.34,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002422,28.42,30.98,29.96,31.26,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688020,33.93,34.58,33.36,37.32,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002627,4.98,4.98,4.92,5.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002544,20.27,20.36,20.11,22.3,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000663,5.08,5.27,5.49,5.59,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688420,20.43,21.43,21.42,22.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600821,5.16,5.4,5.44,5.68,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600487,15.86,16.26,14.79,17.45,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301139,21.5,21.87,22.98,23.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600380,10.81,10.9,11.23,11.89,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301137,16.88,17.09,15.74,18.57,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601878,11.46,12.15,11.27,12.61,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002443,5.78,5.86,5.87,6.36,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301311,17.44,18.83,19.24,19.18,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000788,5.84,5.98,5.65,6.42,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603599,11.75,11.19,12.24,12.93,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600072,12.06,13.13,14.31,13.27,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600326,6.06,6.4,5.18,6.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300103,6.06,6.14,5.27,6.67,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688109,24.42,26.72,26.19,26.86,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603639,12.42,12.16,12.89,13.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300246,6.25,6.8,6.89,6.88,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688526,13.07,13.67,14.99,14.38,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600116,6.71,7.06,7.09,7.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002414,7.06,7.19,6.82,7.77,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603156,21.39,21.06,22.02,23.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600875,14.47,14.85,15.49,15.92,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601921,7.4,8.07,8.0,8.14,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002236,15.17,15.41,16.09,16.69,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688657,38.95,37.78,39.62,42.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
601901,7.9,8.03,7.9,8.69,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601990,8.34,8.44,8.08,9.17,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002458,8.77,9.04,9.35,9.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688273,22.29,22.9,22.36,24.52,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603281,23.53,24.75,24.07,25.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603997,11.78,12.14,11.99,12.96,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301507,12.21,12.93,12.87,13.43,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688520,36.74,36.9,40.12,40.41,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600508,12.3,12.64,13.25,13.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603186,24.76,25.15,24.5,27.24,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002039,14.48,15.58,15.88,15.93,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688187,44.34,48.74,46.61,48.77,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300567,61.22,61.62,61.46,67.34,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300036,15.98,16.54,16.0,17.58,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300751,96.36,103.06,110.66,106.0,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
601799,131.78,132.08,131.14,144.96,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300702,16.87,16.3,17.06,18.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
001378,21.68,22.98,25.33,23.85,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600196,23.7,24.83,23.91,26.07,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603344,23.98,21.89,,26.38,收盘价*1.1 >= MA120
603688,26.55,27.72,36.11,29.21,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301522,34.83,,,38.31,
688739,24.75,25.62,26.18,27.23,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688667,40.59,37.99,44.67,44.65,收盘价*1.1 >= MA120 且 收盘价 <= MA250
688450,21.15,21.96,23.46,23.27,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688139,31.92,31.3,32.87,35.11,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
605068,13.33,13.03,14.59,14.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
605007,12.25,12.57,12.97,13.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603871,17.61,19.19,17.91,19.37,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603050,21.39,23.12,21.71,23.53,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601991,2.63,2.8,2.83,2.89,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601686,5.3,5.5,5.6,5.83,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601366,5.07,5.23,5.05,5.58,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601330,6.1,6.13,6.28,6.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601199,5.29,5.47,5.16,5.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601117,7.36,7.68,7.35,8.1,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600929,5.28,5.56,5.53,5.81,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600917,5.7,5.83,5.83,6.27,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600916,8.39,8.69,9.36,9.23,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600801,11.93,12.62,13.12,13.12,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600726,2.19,2.23,2.17,2.41,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600582,5.82,5.94,6.25,6.4,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600578,3.37,3.48,3.31,3.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600572,4.41,4.52,4.61,4.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600483,9.19,9.76,9.83,10.11,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600348,6.71,7.32,8.29,7.38,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600310,4.1,4.35,3.89,4.51,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600281,3.16,3.38,3.32,3.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600008,3.09,3.14,2.93,3.4,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
301295,20.58,20.86,19.64,22.64,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300923,19.52,20.64,18.99,21.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300314,10.76,11.42,11.33,11.84,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300083,6.33,6.75,6.22,6.96,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300062,5.0,5.46,5.17,5.5,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
003035,4.13,4.36,4.58,4.54,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002971,18.53,19.18,19.52,20.38,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002867,12.44,11.96,13.87,13.68,收盘价*1.1 >= MA120 且 收盘价 <= MA250
002498,3.27,3.28,3.44,3.6,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002300,5.27,5.19,5.61,5.8,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
002107,4.44,4.52,4.45,4.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
001213,3.95,4.1,4.08,4.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000738,20.0,21.13,19.8,22.0,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000600,5.3,5.07,5.49,5.83,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
603072,37.37,,,41.11,
301468,21.13,21.59,22.61,23.24,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601607,19.47,20.2,18.8,21.42,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688163,17.16,17.42,15.5,18.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688308,16.88,18.22,19.97,18.57,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301115,13.53,13.98,14.48,14.88,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
301301,12.13,12.42,11.7,13.34,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688315,11.76,11.92,12.96,12.94,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688359,43.33,37.27,43.48,47.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
605011,20.34,21.44,23.14,22.37,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300796,10.17,10.41,12.69,11.19,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300357,19.43,20.81,21.92,21.37,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300834,19.21,19.23,18.78,21.13,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
001316,28.29,29.51,29.62,31.12,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601083,9.41,9.32,9.71,10.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600452,9.37,10.21,9.68,10.31,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603135,8.82,8.98,9.58,9.7,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002841,34.71,34.71,33.92,38.18,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688496,8.53,8.58,10.33,9.38,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301207,17.04,18.35,19.73,18.74,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688690,16.95,18.3,19.24,18.64,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
300759,25.19,25.36,23.07,27.71,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600733,7.82,7.98,7.43,8.6,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688510,15.54,16.01,16.5,17.09,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600123,7.73,8.45,9.34,8.5,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000513,36.15,37.14,36.81,39.77,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601061,7.21,7.42,7.56,7.93,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002015,7.2,7.62,8.51,7.92,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
301163,20.88,21.36,21.28,22.97,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688289,20.05,20.68,19.69,22.06,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688092,20.05,20.4,20.79,22.06,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600903,6.59,7.09,7.0,7.25,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300599,6.4,6.49,6.09,7.04,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
002773,19.17,19.6,19.39,21.09,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000019,6.3,6.42,6.36,6.93,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600195,6.29,6.63,7.71,6.92,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
601006,6.27,6.57,6.68,6.9,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002100,6.26,6.56,7.01,6.89,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603903,6.25,6.41,7.13,6.88,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600918,6.23,6.43,6.37,6.85,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600098,6.07,6.26,6.13,6.68,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600761,17.86,17.83,19.54,19.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
688302,29.31,31.22,31.32,32.24,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603578,11.51,12.01,12.19,12.66,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688009,5.69,5.99,5.62,6.26,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
920116,50.63,,,55.69,
300710,16.85,18.01,17.36,18.54,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600566,27.59,29.59,32.46,30.35,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
603386,10.98,11.69,11.29,12.08,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002063,5.48,5.61,5.45,6.03,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000922,10.88,10.97,11.08,11.97,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300593,10.47,11.33,10.72,11.52,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601928,10.45,10.82,10.49,11.5,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
001228,20.43,20.1,22.15,22.47,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300901,10.18,10.3,9.15,11.2,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
300884,10.11,10.35,9.77,11.12,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688600,14.94,14.08,14.94,16.43,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301559,14.9,15.65,15.68,16.39,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300048,4.93,4.93,4.88,5.42,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600958,9.8,9.88,8.95,10.78,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
000012,4.9,5.26,5.26,5.39,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600395,4.89,5.29,5.58,5.38,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688146,28.02,29.66,29.07,30.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600970,9.22,9.98,10.65,10.14,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600598,13.7,14.06,13.13,15.07,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
603810,9.12,9.19,9.89,10.03,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601059,13.65,14.5,14.83,15.02,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688671,18.09,18.01,20.37,19.9,收盘价*1.1 >= MA120 且 收盘价 <= MA250
002943,18.04,19.51,19.12,19.84,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601989,4.47,5.06,4.85,4.92,收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603367,13.32,13.58,13.98,14.65,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688513,31.0,33.69,34.98,34.1,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
688819,26.42,27.56,27.0,29.06,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603276,13.16,13.5,14.28,14.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000059,4.35,4.6,4.71,4.79,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
000539,4.33,4.57,4.88,4.76,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600207,4.31,4.41,4.41,4.74,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
603689,8.5,8.85,8.53,9.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002287,21.23,21.37,20.85,23.35,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688552,16.8,17.03,17.46,18.48,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300951,29.13,29.06,29.3,32.04,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
301518,16.63,16.33,17.33,18.29,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600059,8.31,8.52,8.49,9.14,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
688228,41.45,40.42,43.4,45.6,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
600109,8.27,8.45,8.32,9.1,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600507,4.08,4.06,4.1,4.49,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
300009,8.13,8.7,8.97,8.94,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
000032,16.2,16.32,16.56,17.82,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
601375,4.02,4.14,3.85,4.42,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601568,4.01,4.11,4.18,4.41,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600587,16.0,17.17,16.89,17.6,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002007,15.85,16.24,17.28,17.44,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600486,54.64,54.37,55.04,60.1,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA250
603043,15.58,15.66,16.46,17.14,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002939,7.78,7.86,7.5,8.56,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
688623,50.46,53.58,55.81,55.51,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
600540,3.87,3.9,3.9,4.26,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
002673,7.72,7.79,7.17,8.49,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
600420,11.56,11.86,10.9,12.72,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120
601022,7.66,8.16,8.75,8.43,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
002880,26.55,27.37,27.99,29.21,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
300625,11.27,11.27,11.34,12.4,收盘价*1.1 >= MA120 且 收盘价*1.1 >= MA250 且 收盘价 <= MA120 且 收盘价 <= MA250
600740,3.74,3.94,4.23,4.11,收盘价*1.1 >= MA120 且 收盘价 <= MA120 且 收盘价 <= MA250
