序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5454,871245,威博液压,36.72,-1.58,-0.59,3144.0,11562555.01,1.72,37.28,36.64,37.28,37.31,0.93,1.29,68.9,5.19,1828656000.0,894316555.0,-0.43,-0.46,73.86,-3.87
5455,600191,华资实业,8.71,-1.58,-0.14,409745.0,360699912.0,5.88,9.12,8.6,8.61,8.85,0.95,8.45,72.98,2.57,4223757720.0,4223757720.0,0.11,0.11,35.04,25.87
5456,002947,恒铭达,34.82,-1.58,-0.56,66314.0,230579845.86,2.54,35.38,34.48,35.38,35.38,0.81,3.99,21.53,2.97,8921364029.0,5792780134.0,0.0,-0.11,-4.16,4.47
5457,600456,宝钛股份,30.43,-1.58,-0.49,71771.0,219526925.0,2.49,31.0,30.23,30.65,30.92,1.0,1.5,21.11,2.11,14538770512.0,14538770512.0,0.0,-0.03,-6.02,6.96
5458,600458,时代新材,12.4,-1.59,-0.2,73404.0,91258522.0,2.46,12.66,12.35,12.62,12.6,1.01,0.91,25.17,1.7,10223157085.0,9954697085.0,0.0,-0.08,-8.35,-3.2
5459,002196,方正电机,6.19,-1.59,-0.1,324315.0,200714639.65,2.38,6.28,6.13,6.26,6.29,1.04,6.64,256405.78,2.11,3069447247.0,3023260419.0,0.16,0.16,8.22,15.49
5460,002299,圣农发展,14.23,-1.59,-0.23,92942.0,132867394.11,1.94,14.49,14.21,14.4,14.46,1.11,0.76,34.67,1.75,17693586198.0,17434963148.0,-0.07,-0.14,-8.13,-0.35
5461,600033,福建高速,3.71,-1.59,-0.06,306114.0,114364443.0,2.65,3.81,3.71,3.77,3.77,1.32,1.12,9.63,0.87,10181724000.0,10181724000.0,0.0,-0.54,3.06,-4.38
5462,300354,东华测试,40.51,-1.6,-0.66,62099.0,249457294.65,3.67,41.02,39.51,41.02,41.17,1.05,7.65,42.43,7.63,5603351343.0,3289415038.0,0.2,0.2,17.73,16.44
5463,603360,百傲化学,24.27,-1.62,-0.4,76628.0,186590478.0,2.59,24.81,24.17,24.81,24.67,0.65,1.52,36.12,7.23,12242891484.0,12242891484.0,-0.37,0.0,7.06,9.08
5464,300436,广生堂,33.32,-1.62,-0.55,43508.0,144981727.87,2.86,33.97,33.0,33.91,33.87,1.24,3.18,-56.34,11.9,5306776440.0,4555431698.0,0.06,0.0,10.33,1.99
5465,000908,*ST景峰,4.23,-1.63,-0.07,158077.0,66920620.7,1.63,4.28,4.21,4.23,4.3,0.89,2.0,-57.17,-31.22,3721445505.0,3337048637.0,0.0,0.24,-10.57,-13.5
5466,002822,ST中装,3.62,-1.63,-0.06,63053.0,22892405.19,2.99,3.69,3.58,3.68,3.68,0.76,1.17,-2.49,1.39,2636202475.0,1952364627.0,0.0,0.0,14.92,-10.84
5467,300161,华中数控,28.88,-1.63,-0.48,93242.0,269481694.85,3.17,29.46,28.53,29.28,29.36,0.85,4.79,-64.18,3.62,5738366645.0,5626923606.0,0.03,0.0,-8.9,9.64
5468,301023,江南奕帆,53.41,-1.64,-0.89,16345.0,86501438.5,3.65,54.3,52.32,54.3,54.3,0.98,5.48,31.13,3.77,2990973353.0,1593107658.0,0.04,0.13,6.08,13.16
5469,603369,今世缘,43.79,-1.64,-0.73,73792.0,322167142.0,2.7,44.51,43.31,44.51,44.52,1.23,0.59,13.27,3.61,54597373620.0,54597373620.0,-0.14,-0.02,-10.96,-3.18
5470,605158,华达新材,9.58,-1.64,-0.16,85839.0,81918573.0,3.7,9.78,9.42,9.7,9.74,1.58,1.68,27.65,1.98,4899403600.0,4899403600.0,0.21,0.31,8.0,-24.86
5471,300979,华利集团,68.84,-1.64,-1.15,48972.0,337378889.65,2.84,69.99,68.0,69.99,69.99,2.6,0.42,21.19,4.91,80336280000.0,80335753374.0,0.0,0.07,0.73,-12.47
5472,603033,三维股份,13.16,-1.64,-0.22,69703.0,92799403.0,3.96,13.65,13.12,13.42,13.38,0.95,0.69,188.72,3.92,13570112371.0,13324908197.0,-0.08,0.0,3.38,3.7
5473,002010,传化智联,4.76,-1.65,-0.08,726332.0,345398413.48,2.69,4.84,4.71,4.8,4.84,2.54,2.61,41.93,0.76,13270739618.0,13231774725.0,-0.21,0.0,-6.48,5.08
5474,603040,新坐标,25.57,-1.65,-0.43,38034.0,97349326.0,3.85,26.25,25.25,25.86,26.0,1.27,2.82,16.19,2.64,3490762601.0,3453571036.0,0.12,-0.16,9.88,12.05
5475,002597,金禾实业,23.66,-1.66,-0.4,52969.0,125393528.7,2.24,24.04,23.5,24.04,24.06,1.28,0.93,24.72,1.81,13485610345.0,13420168868.0,-0.08,0.0,-8.54,3.64
5476,002541,鸿路钢构,15.95,-1.66,-0.27,61136.0,98210792.7,3.21,16.43,15.91,16.23,16.22,0.96,1.23,12.59,1.2,11005704447.0,7913972062.0,-0.06,-0.06,-3.97,-11.04
5477,601918,新集能源,7.08,-1.67,-0.12,299592.0,213203887.0,2.08,7.22,7.07,7.21,7.2,1.16,1.16,7.74,1.18,18341035944.0,18341035944.0,0.0,0.0,-15.91,-1.39
5478,600563,法拉电子,118.37,-1.67,-2.01,16519.0,197069657.0,2.97,121.67,118.09,120.43,120.38,0.72,0.73,25.78,5.3,26633250000.0,26633250000.0,-0.44,-0.65,-11.02,-0.46
5479,300611,美力科技,12.29,-1.68,-0.21,81643.0,99724758.0,3.36,12.48,12.06,12.47,12.5,0.89,5.51,25.08,2.45,2594107817.0,1822643624.0,0.16,-0.08,8.86,16.27
5480,002020,京新药业,12.27,-1.68,-0.21,158125.0,195124763.74,2.08,12.53,12.27,12.51,12.48,1.12,2.18,13.78,1.81,10564827548.0,8883091470.0,-0.08,-0.08,-3.39,-4.14
5481,603507,振江股份,22.77,-1.68,-0.39,78451.0,177888277.0,3.2,23.15,22.41,23.14,23.16,1.72,4.26,19.09,1.68,4196540760.0,4196540760.0,0.09,0.18,-14.4,-5.28
5482,600461,洪城环境,9.34,-1.68,-0.16,160850.0,150862816.0,2.53,9.54,9.3,9.54,9.5,1.53,1.34,9.76,1.33,11993925424.0,11186280484.0,-0.11,0.0,-6.13,-6.13
5483,600732,爱旭股份,12.8,-1.69,-0.22,1034987.0,1308868491.0,4.15,12.94,12.4,12.68,13.02,1.11,6.47,-6.2,3.83,23393506125.0,20460124710.0,0.0,0.08,-0.23,16.15
5484,600114,东睦股份,20.34,-1.69,-0.35,473196.0,957867574.0,3.58,20.69,19.95,20.5,20.69,0.84,7.68,33.99,4.67,12537239922.0,12537239922.0,0.0,0.3,11.03,25.79
5485,688099,晶晨股份,87.3,-1.7,-1.51,162482.0,1412842714.0,3.91,88.9,85.43,88.9,88.81,1.07,3.88,46.17,5.93,36555548738.0,36555548738.0,-0.03,-0.24,20.28,27.11
5486,603928,兴业股份,10.93,-1.71,-0.19,269235.0,292876348.0,2.25,10.98,10.73,10.8,11.12,0.93,10.27,58.73,1.9,2864534400.0,2864534400.0,-0.09,0.18,25.63,32.0
5487,688596,正帆科技,36.81,-1.71,-0.64,43299.0,160206894.0,3.02,37.85,36.72,37.72,37.45,0.98,1.49,24.16,3.16,10685545526.0,10685545526.0,-0.11,-0.03,-5.06,3.54
5488,300988,津荣天宇,19.5,-1.71,-0.34,79042.0,152709231.2,2.37,19.58,19.11,19.43,19.84,1.44,7.36,33.73,2.3,2735798462.0,2094321392.0,0.0,0.1,-2.11,8.09
5489,002896,中大力德,63.02,-1.73,-1.11,160013.0,1000137873.83,4.6,64.13,61.18,62.56,64.13,0.62,10.58,125.49,8.22,9526814381.0,9526814381.0,0.0,0.05,88.74,64.07
5490,603308,应流股份,19.86,-1.73,-0.35,179093.0,356230119.0,3.66,20.39,19.65,20.39,20.21,0.52,2.64,44.59,2.95,13485663718.0,13485663718.0,0.0,-0.2,37.44,40.85
5491,301525,儒竞科技,64.36,-1.74,-1.14,17087.0,109266065.45,3.45,65.38,63.12,65.38,65.5,0.99,3.46,30.6,1.92,6069905388.0,3179461039.0,0.0,-0.14,8.73,7.99
5492,603556,海兴电力,35.18,-1.76,-0.63,56301.0,198363811.0,2.57,35.93,35.01,35.81,35.81,1.99,1.15,16.29,2.5,17191904527.0,17191904527.0,-0.62,-0.11,-10.48,-4.89
5493,603106,恒银科技,9.47,-1.76,-0.17,603305.0,568892557.0,2.9,9.58,9.3,9.42,9.64,1.82,11.59,-103.26,4.01,4929324400.0,4929324400.0,-0.11,0.0,-8.59,20.33
5494,002668,TCL智家,12.21,-1.77,-0.22,231084.0,282270575.84,2.33,12.41,12.12,12.4,12.43,1.33,2.13,12.03,5.94,13237000536.0,13237000536.0,-0.08,0.0,9.8,-6.94
5495,300660,江苏雷利,48.8,-1.77,-0.88,190097.0,919634907.12,2.68,49.05,47.72,48.8,49.68,0.75,5.96,48.53,4.61,15585902551.0,15574118815.0,0.0,0.02,55.91,27.68
5496,600750,江中药业,22.18,-1.77,-0.4,81992.0,182579714.0,1.82,22.58,22.17,22.55,22.58,1.17,1.31,17.77,3.61,13951610900.0,13910241962.0,-0.09,-0.09,0.45,-2.29
5497,000683,远兴能源,5.53,-1.78,-0.1,602868.0,335416705.71,2.49,5.66,5.52,5.62,5.63,1.19,1.82,8.59,1.43,20677646377.0,18328062537.0,-0.36,-0.18,-19.62,-1.07
5498,300657,弘信电子,26.32,-1.79,-0.48,965867.0,2592871945.61,7.76,27.88,25.8,27.46,26.8,1.64,21.15,176.25,9.68,12854952674.0,12019314835.0,0.15,-0.38,42.12,16.15
5499,601615,明阳智能,10.95,-1.79,-0.2,349516.0,383719484.0,2.87,11.2,10.88,11.2,11.15,1.13,1.54,23.07,0.92,24872888931.0,24872888931.0,0.09,0.0,-17.79,-13.16
5500,000520,凤凰航运,4.92,-1.8,-0.09,525214.0,258631341.53,5.39,5.13,4.86,5.08,5.01,2.86,5.19,-169.12,9.53,4979450599.0,4979450599.0,0.0,0.41,-20.0,5.13
5501,603583,捷昌驱动,31.42,-1.81,-0.58,241967.0,755139716.0,3.88,32.0,30.76,32.0,32.0,1.01,6.33,30.82,2.76,12048204958.0,12010199326.0,0.03,0.06,46.48,27.15
5502,002895,川恒股份,21.65,-1.81,-0.4,74073.0,160140828.4,3.72,22.18,21.36,22.06,22.05,1.04,1.37,13.09,2.06,11733925087.0,11694658482.0,-0.05,-0.09,-2.65,-11.99
5503,002213,大为股份,17.84,-1.82,-0.33,979419.0,1817212322.28,12.66,19.95,17.65,18.3,18.17,2.46,47.55,-119.83,7.22,4230845200.0,3674948374.0,0.0,0.39,49.41,31.47
5504,002586,*ST围海,2.15,-1.83,-0.04,43199.0,9333495.5,2.74,2.2,2.14,2.19,2.19,1.26,0.48,-22.22,0.82,2460080985.0,1928460343.0,0.0,0.0,15.59,-17.94
5505,688507,索辰科技,69.3,-1.83,-1.29,26309.0,183274446.0,3.24,71.01,68.72,69.99,70.59,1.07,5.42,-65.56,2.24,6175238731.0,3365615276.0,0.0,-0.22,-9.27,26.69
5506,300661,圣邦股份,91.1,-1.84,-1.71,83672.0,762469398.86,2.86,92.65,90.0,92.65,92.81,0.71,1.85,113.19,10.02,42997434027.0,41225951163.0,0.0,0.02,-4.28,11.4
5507,603633,徕木股份,8.44,-1.86,-0.16,251394.0,212203528.0,2.21,8.57,8.38,8.52,8.6,1.43,5.89,38.55,1.83,3602283304.0,3602283304.0,0.12,0.0,15.78,3.3
5508,300232,洲明科技,7.91,-1.86,-0.15,991712.0,780994358.04,3.85,8.08,7.77,8.06,8.06,1.38,11.19,50.69,1.8,8630657485.0,7010976120.0,0.13,0.13,10.63,15.14
5509,688582,芯动联科,59.0,-1.86,-1.12,89314.0,527552397.0,4.47,60.5,57.81,59.8,60.12,1.11,3.62,128.38,10.6,23635777600.0,14565802000.0,0.08,-0.03,24.97,17.27
5510,300763,锦浪科技,54.04,-1.87,-1.03,131197.0,706328501.19,3.49,55.27,53.35,55.23,55.07,1.24,4.08,24.2,2.59,21579976666.0,17374352034.0,-0.04,0.02,-23.07,-11.51
5511,002756,永兴材料,37.19,-1.87,-0.71,155704.0,575861509.95,3.46,37.92,36.61,37.6,37.9,2.12,4.01,15.49,1.6,20049186273.0,14455532761.0,0.05,0.13,-12.16,-1.41
5512,002530,金财互联,12.0,-1.88,-0.23,1738916.0,2089362352.15,4.58,12.36,11.8,12.02,12.23,0.77,25.02,2191.82,7.26,9350378100.0,8341480008.0,0.08,0.08,49.07,27.52
5513,300503,昊志机电,22.94,-1.88,-0.44,321164.0,727574183.96,2.91,23.0,22.32,22.8,23.38,0.94,13.43,65.15,5.92,7021310858.0,5484662708.0,0.04,0.09,26.18,21.25
5514,603337,杰克股份,32.6,-1.9,-0.63,32591.0,105903859.0,3.4,33.25,32.12,33.25,33.23,0.85,0.68,19.07,3.57,15748818467.0,15528253387.0,0.0,0.03,10.36,7.03
5515,300992,泰福泵业,23.21,-1.9,-0.45,32861.0,75658661.83,6.13,23.99,22.54,23.99,23.66,1.63,4.24,85.27,2.66,2225041319.0,1799543994.0,0.04,0.04,6.57,-13.4
5516,688716,中研股份,43.55,-1.91,-0.85,102668.0,441244761.0,3.4,43.6,42.09,43.6,44.4,0.82,15.19,133.14,4.46,5299164000.0,2944013403.0,0.0,-0.05,68.28,19.81
5517,688087,英科再生,31.19,-1.92,-0.61,16599.0,51856286.0,3.11,31.99,31.0,31.99,31.8,1.01,0.89,22.51,2.38,5839597966.0,5808996833.0,0.0,0.06,5.66,2.9
5518,300926,博俊科技,25.17,-1.95,-0.5,76892.0,193154480.69,3.16,25.71,24.9,25.71,25.67,0.84,2.72,21.53,4.9,10556716904.0,7125210386.0,0.04,0.16,1.94,14.36
5519,002353,杰瑞股份,37.65,-1.95,-0.75,107497.0,405953290.48,1.93,38.3,37.56,38.2,38.4,0.98,1.55,18.09,1.92,38548172112.0,26107841492.0,0.0,0.08,-2.96,1.78
5520,603280,南方路机,22.97,-1.96,-0.46,55804.0,127773484.0,1.88,23.2,22.76,23.2,23.43,1.09,19.97,22.17,1.91,2490101141.0,641820091.0,0.26,0.35,8.55,10.01
5521,605555,德昌股份,26.45,-1.96,-0.53,142915.0,377868820.0,4.3,27.18,26.02,26.99,26.98,1.04,10.53,24.49,3.4,9848943160.0,3589223077.0,0.11,0.34,29.4,22.23
5522,300628,亿联网络,42.25,-1.97,-0.85,108116.0,456955182.16,2.3,42.99,42.0,42.96,43.1,1.13,1.5,19.4,6.44,53396192285.0,30549433002.0,0.12,0.24,6.18,9.46
5523,688778,厦钨新能,47.0,-1.98,-0.95,36330.0,170614368.0,3.88,48.39,46.53,48.08,47.95,0.91,0.86,39.76,2.26,19776237047.0,19776237047.0,-0.02,-0.06,-7.84,2.98
5524,603037,凯众股份,15.8,-1.99,-0.32,177096.0,279107626.0,3.72,16.2,15.6,15.96,16.12,2.15,9.3,36.93,3.28,3025412977.0,3008933577.0,0.96,0.96,12.06,13.83
5525,002318,久立特材,23.66,-1.99,-0.48,57378.0,136804483.0,2.24,24.18,23.64,24.15,24.14,0.96,0.6,16.59,3.05,23119859235.0,22589667075.0,-0.13,-0.08,3.0,1.07
5526,600312,平高电气,16.7,-2.0,-0.34,248770.0,417710194.0,2.41,17.08,16.67,16.9,17.04,1.57,1.83,19.83,2.2,22660585860.0,22660585860.0,-0.18,-0.12,-12.88,-12.66
5527,688646,逸飞激光,40.22,-2.0,-0.82,18037.0,72335000.0,4.56,41.01,39.14,41.0,41.04,1.25,3.11,51.65,2.38,3827440094.0,2334101820.0,-0.57,-0.62,25.26,19.31
5528,601702,华峰铝业,19.36,-2.02,-0.4,62094.0,120212044.0,3.19,19.75,19.12,19.75,19.76,0.97,0.62,16.71,3.73,19331552416.0,19331552416.0,-0.15,-0.31,10.76,5.68
5529,688116,天奈科技,41.2,-2.04,-0.86,93019.0,384698189.0,2.85,42.17,40.97,42.17,42.06,1.0,2.7,58.33,5.19,14203349182.0,14203349182.0,0.0,0.0,29.97,6.16
5530,601567,三星医疗,28.08,-2.06,-0.59,91241.0,256179747.0,2.62,28.64,27.89,28.5,28.67,1.03,0.65,16.37,3.39,39623291258.0,39396404605.0,-0.21,-0.11,-11.0,-8.71
5531,301208,中亦科技,42.3,-2.06,-0.89,218563.0,928146001.28,9.49,45.3,41.2,44.83,43.19,2.15,49.62,70.33,3.39,5076002538.0,1863275238.0,0.19,0.24,3.91,9.73
5532,603296,华勤技术,77.71,-2.1,-1.67,107220.0,828150000.0,3.88,79.0,75.92,77.87,79.38,0.96,4.4,28.89,3.65,78944860080.0,18926972921.0,0.01,-0.21,34.01,9.53
5533,603100,川仪股份,20.46,-2.11,-0.44,114762.0,235471013.0,2.68,20.94,20.38,20.92,20.9,1.45,2.25,14.12,2.48,10504404405.0,10435532137.0,0.05,0.1,-5.23,-3.72
5534,300630,*ST普利,2.78,-2.11,-0.06,815971.0,235955751.66,10.92,3.05,2.74,2.93,2.84,1.83,24.12,-9.59,0.46,1255936516.0,940455252.0,-0.36,-0.36,-76.2,-59.18
5535,000423,东阿阿胶,58.65,-2.12,-1.27,63209.0,372748924.92,2.09,59.85,58.6,59.85,59.92,1.16,0.98,24.59,3.81,37769240728.0,37769240728.0,-0.03,-0.07,-1.49,-6.49
5536,603656,泰禾智能,19.85,-2.12,-0.43,71696.0,142568043.0,2.42,20.25,19.76,20.07,20.28,0.94,3.91,138.76,2.84,3640000856.0,3640000856.0,0.0,0.0,-3.17,4.92
5537,300443,金雷股份,20.6,-2.14,-0.45,121392.0,248866883.76,4.8,21.23,20.22,21.16,21.05,1.46,5.0,33.17,1.09,6594772719.0,5001145327.0,-0.05,0.0,-19.41,3.41
5538,600375,*ST汉马,5.95,-2.14,-0.13,66147.0,39482043.0,2.63,6.08,5.92,6.07,6.08,1.41,0.61,-19.22,4.18,9538274634.0,6471730272.0,0.0,-0.17,-12.11,7.99
5539,000999,华润三九,43.82,-2.14,-0.96,111549.0,490330838.79,2.5,44.8,43.68,44.74,44.78,1.87,0.87,14.26,2.92,56277968377.0,55899403760.0,-0.11,-0.11,-8.5,-1.17
5540,002270,华明装备,16.32,-2.16,-0.36,100818.0,165241555.05,3.3,16.8,16.25,16.7,16.68,1.77,1.33,22.21,4.81,14626399034.0,12390546990.0,-0.06,0.06,-14.29,-3.03
5541,002975,博杰股份,33.03,-2.16,-0.73,41683.0,136698141.3,3.26,33.5,32.4,33.47,33.76,1.34,5.09,2291.85,2.82,4709299978.0,2702727478.0,-0.03,0.06,9.92,8.44
5542,000530,冰山冷热,5.88,-2.16,-0.13,632052.0,373438323.47,3.33,6.03,5.83,6.03,6.01,0.87,10.53,39.32,1.59,4958089541.0,3528107857.0,-0.17,-0.17,2.26,-2.16
5543,600217,中再资环,4.97,-2.17,-0.11,1127726.0,550370348.0,5.31,5.05,4.78,5.03,5.08,7.9,6.8,97.59,2.36,8238538755.0,8238538755.0,0.0,0.2,-31.73,-6.23
5544,301317,鑫磊股份,20.28,-2.17,-0.45,21433.0,43463433.9,4.78,21.06,20.07,21.06,20.73,1.5,4.78,66.99,3.1,3187813200.0,908544000.0,0.15,0.25,-9.06,1.96
5545,301035,润丰股份,47.58,-2.18,-1.06,9393.0,44955235.98,3.15,48.88,47.35,48.88,48.64,1.03,0.34,29.33,2.04,13359082943.0,13337516356.0,0.02,0.02,-7.9,-2.34
5546,688205,德科立,102.9,-2.19,-2.3,37207.0,387488973.0,6.05,107.98,101.62,104.31,105.2,0.61,5.48,122.3,5.63,12439871693.0,6982258200.0,0.1,0.1,32.43,13.08
5547,002660,茂硕电源,11.17,-2.19,-0.25,389744.0,435981636.49,4.12,11.48,11.01,11.25,11.42,0.88,15.16,78.57,3.14,3983512632.0,2871638769.0,0.09,0.09,29.73,8.24
5548,688275,万润新能,49.0,-2.2,-1.1,38402.0,181693220.0,8.9,50.55,46.09,50.55,50.1,3.4,4.54,-7.75,1.05,6179804687.0,4145241975.0,0.0,0.0,1.03,1.39
5549,601900,南方传媒,15.99,-2.2,-0.36,139874.0,223981928.0,4.1,16.47,15.8,16.4,16.35,0.91,1.56,20.3,1.79,14325066290.0,14325066290.0,-0.06,0.13,13.24,5.82
5550,001380,华纬科技,26.08,-2.21,-0.59,71365.0,185847271.96,3.15,26.64,25.8,26.6,26.67,0.69,12.0,23.32,2.96,4772890368.0,1550967168.0,0.04,0.08,4.36,19.09
5551,000582,北部湾港,8.34,-2.23,-0.19,290778.0,242702980.23,3.17,8.54,8.27,8.53,8.53,1.28,1.65,15.55,1.09,18994793680.0,14688903905.0,0.12,0.12,3.6,5.84
5552,600381,ST春天,3.94,-2.23,-0.09,84886.0,33626972.0,2.98,4.03,3.91,4.0,4.03,0.99,1.45,-19.18,2.03,2313019320.0,2313019320.0,-0.51,-0.25,28.76,7.95
5553,688005,容百科技,33.52,-2.27,-0.78,101347.0,340115761.0,3.06,34.38,33.33,34.32,34.3,1.47,3.21,104.33,1.91,16191154170.0,10573978929.0,-0.5,-0.45,-2.92,6.24
5554,301310,鑫宏业,31.36,-2.27,-0.73,56569.0,176958154.2,3.09,31.99,31.0,31.79,32.09,0.63,8.17,33.46,1.89,4263016934.0,2170433754.0,-0.03,0.03,20.75,22.5
5555,300580,贝斯特,28.56,-2.29,-0.67,261907.0,747838179.41,3.83,29.23,28.11,29.03,29.23,0.81,5.56,47.69,4.73,14295532784.0,13446435702.0,0.04,0.11,48.29,24.44
5556,603227,雪峰科技,8.45,-2.31,-0.2,229532.0,193486849.0,4.16,8.66,8.3,8.63,8.65,2.89,2.36,11.28,1.87,9055803222.0,8230937620.0,0.0,-0.12,-7.24,-2.76
5557,603766,隆鑫通用,9.68,-2.32,-0.23,292448.0,284279217.0,2.83,9.9,9.62,9.9,9.91,0.93,1.42,16.59,2.22,19878285108.0,19878285108.0,0.1,0.0,19.36,6.37
5558,003033,征和工业,31.13,-2.32,-0.74,42248.0,131945961.46,3.2,31.9,30.88,31.89,31.87,0.6,5.24,19.52,2.09,2544877500.0,2509019662.0,0.13,0.23,10.59,15.94
5559,603806,福斯特,15.08,-2.33,-0.36,330666.0,497143017.0,3.5,15.39,14.85,15.39,15.44,0.99,1.27,23.45,2.48,39339745756.0,39339745756.0,-0.07,0.0,-15.28,1.89
5560,601963,重庆银行,8.79,-2.33,-0.21,139101.0,123452203.0,3.0,9.05,8.78,9.0,9.0,1.56,0.74,5.17,0.59,30541470986.0,16519803845.0,0.0,-0.11,-6.89,-3.51
5561,600956,新天绿能,7.53,-2.33,-0.18,72830.0,55074837.0,2.85,7.73,7.51,7.7,7.71,0.77,0.31,15.88,1.47,31668868840.0,17681107738.0,0.0,0.0,-5.04,-0.13
5562,300651,金陵体育,13.79,-2.34,-0.33,84186.0,114854933.3,4.46,14.0,13.37,13.99,14.12,1.88,11.23,61.13,2.27,1775487846.0,1033907677.0,0.0,-0.07,-2.34,8.93
5563,002068,黑猫股份,10.35,-2.36,-0.25,313509.0,322992591.0,5.19,10.66,10.11,10.57,10.6,1.29,4.27,-103.78,2.57,7610822779.0,7603859816.0,0.0,0.19,17.88,-2.73
5564,301368,丰立智能,64.58,-2.39,-1.58,105741.0,673744204.04,3.4,64.83,62.58,63.88,66.16,0.65,16.49,367.62,7.95,7756058000.0,4140962595.0,0.06,0.31,27.2,39.93
5565,603320,迪贝电气,16.69,-2.4,-0.41,124124.0,207143109.0,2.87,16.94,16.45,16.88,17.1,1.53,8.94,34.23,2.26,2317098970.0,2317098970.0,0.06,-0.06,12.31,18.2
5566,600481,双良节能,6.1,-2.4,-0.15,1374879.0,839797354.0,4.48,6.3,6.02,6.25,6.25,1.61,7.34,-6.4,2.13,11429979371.0,11429979371.0,-0.16,0.0,-10.69,10.91
5567,002459,晶澳科技,13.42,-2.4,-0.33,670953.0,899255349.04,3.2,13.73,13.29,13.68,13.75,0.97,2.03,-68.77,1.42,44415888610.0,44366263557.0,-0.07,0.0,-25.28,-2.4
5568,688698,伟创电气,54.46,-2.4,-1.34,77856.0,420152488.0,3.94,55.2,53.0,55.1,55.8,0.97,3.68,41.02,5.52,11511497422.0,11511497422.0,0.07,0.2,64.38,23.77
5569,002024,ST易购,2.02,-2.42,-0.05,507828.0,102393305.16,4.35,2.07,1.98,2.06,2.07,2.38,0.55,23.42,1.55,18714830588.0,18580657037.0,0.5,0.5,3.59,-1.94
5570,605117,德业股份,94.89,-2.42,-2.35,104420.0,985570352.0,3.94,96.9,93.07,96.83,97.24,1.07,1.62,20.51,7.11,61231696107.0,61231696107.0,0.0,-0.09,6.74,11.9
5571,001319,铭科精技,27.86,-2.42,-0.69,88089.0,244432894.08,3.33,28.45,27.5,28.15,28.55,1.04,14.45,38.61,3.13,3939404000.0,1698540620.0,0.0,0.18,4.34,10.78
5572,603236,移远通信,87.9,-2.42,-2.18,216246.0,1889565310.0,3.49,89.05,85.91,89.04,90.08,0.74,8.26,48.37,6.03,22999707787.0,22999707787.0,-0.09,-0.02,66.92,28.43
5573,600389,江山股份,13.97,-2.44,-0.35,66824.0,93829665.0,3.42,14.41,13.92,14.41,14.32,2.01,1.55,26.31,1.64,6016180500.0,6016180500.0,-0.14,0.0,-9.64,-3.32
5574,688235,百济神州-U,190.23,-2.45,-4.77,27348.0,524027814.0,2.41,194.27,189.57,193.88,195.0,1.41,2.38,-53.68,10.92,263891303075.0,21886962110.0,-0.26,-0.92,5.75,18.14
5575,300776,帝尔激光,64.6,-2.45,-1.62,53642.0,344838692.13,4.59,66.65,63.61,65.98,66.22,1.02,3.21,34.51,5.56,17641479115.0,10796486953.0,-0.06,0.02,-12.26,1.6
5576,688617,惠泰医疗,361.89,-2.46,-9.11,9182.0,337949497.0,3.53,375.0,361.89,369.5,371.0,1.96,0.94,50.05,14.76,35245829254.0,35245829254.0,-0.31,-0.12,5.76,-2.8
5577,300866,安克创新,107.36,-2.46,-2.71,52239.0,559562856.79,3.75,110.01,105.88,110.01,110.07,1.16,1.76,29.08,6.89,57052260911.0,31821703260.0,-0.04,0.04,26.16,9.95
5578,300035,中科电气,15.03,-2.47,-0.38,370115.0,553869714.98,4.74,15.45,14.72,15.45,15.41,1.47,6.34,42.09,2.26,10301962865.0,8767771241.0,0.13,0.13,-11.69,0.54
5579,002472,双环传动,36.73,-2.5,-0.94,369880.0,1351640969.75,4.09,37.5,35.96,37.4,37.67,1.01,4.92,31.63,3.65,31127512202.0,27637870198.0,0.03,0.08,19.56,19.95
5580,300953,震裕科技,134.15,-2.52,-3.47,102269.0,1330184914.31,6.22,134.56,126.0,133.0,137.62,1.09,12.42,68.35,4.75,15712397899.0,11043485970.0,-0.02,-0.04,85.29,92.63
5581,002613,北玻股份,4.25,-2.52,-0.11,656970.0,279370076.63,4.13,4.37,4.19,4.36,4.36,3.57,10.79,37.57,2.09,4677416941.0,2587918092.0,0.0,0.24,1.19,5.2
5582,603615,茶花股份,22.21,-2.54,-0.58,43964.0,97404210.0,4.65,22.96,21.9,22.95,22.79,0.94,1.82,-272.54,4.63,5370822200.0,5370822200.0,0.05,0.09,6.78,-2.93
5583,601665,齐鲁银行,5.73,-2.55,-0.15,458913.0,264588709.0,3.4,5.9,5.7,5.86,5.88,1.12,0.95,5.56,0.58,27704539245.0,27704539245.0,0.0,0.0,1.42,4.95
5584,002861,瀛通通讯,17.93,-2.55,-0.47,723427.0,1318343942.31,9.24,19.2,17.5,18.4,18.4,1.34,48.17,-76.51,3.06,3340071439.0,2692518516.0,-0.06,0.84,44.95,27.25
5585,002674,兴业科技,9.9,-2.56,-0.26,215765.0,213300861.79,3.84,10.08,9.69,10.07,10.16,1.67,7.47,19.75,1.23,2889443146.0,2859868955.0,-0.3,-0.9,-8.84,4.32
