序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
556,603969,银龙股份,6.65,3.91,0.25,362352.0,242199309.0,8.44,6.91,6.37,6.4,6.4,1.79,4.3,25.28,2.41,5684180600.0,5602652930.0,0.15,0.45,14.07,-1.63
557,688548,广钢气体,10.65,3.9,0.4,147539.0,154073426.0,7.22,10.78,10.04,10.25,10.25,2.68,2.23,58.13,2.44,14051594249.0,7054770274.0,0.0,0.0,14.64,5.76
558,300088,长信科技,6.66,3.9,0.25,936541.0,618245523.57,4.68,6.73,6.43,6.45,6.41,2.12,3.83,41.88,1.96,16357846193.0,16276394846.0,0.0,0.3,-5.53,1.83
559,000898,鞍钢股份,2.4,3.9,0.09,591159.0,139739541.72,4.76,2.42,2.31,2.32,2.31,1.23,0.74,-3.32,0.45,22520163134.0,19097454586.0,0.0,0.0,-5.51,0.0
560,002956,西麦食品,16.01,3.89,0.6,47709.0,76100174.76,7.07,16.39,15.3,15.33,15.41,1.8,2.14,24.74,2.39,3574182629.0,3573821059.0,0.06,0.5,19.75,-3.96
561,832566,梓橦宫,10.14,3.89,0.38,71238.0,71413890.34,6.35,10.33,9.71,9.79,9.76,3.12,6.37,19.48,1.97,1485977251.0,1133953777.0,0.6,0.1,-14.65,10.82
562,600525,长园集团,5.07,3.89,0.19,207985.0,103860642.0,4.71,5.09,4.86,4.89,4.88,1.34,1.58,-84.63,1.31,6686215371.0,6686215371.0,0.2,0.2,-12.74,3.89
563,873679,前进科技,17.35,3.89,0.65,18825.0,32283054.09,6.11,17.64,16.62,16.9,16.7,4.8,7.2,39.14,1.94,968997500.0,453364175.0,-0.06,-0.23,-16.1,5.86
564,832089,禾昌聚合,12.55,3.89,0.47,50491.0,63505411.22,7.53,12.91,12.0,12.08,12.08,3.54,5.4,15.57,1.73,1890883400.0,1173435278.0,0.08,-0.16,-15.37,11.36
565,300118,东方日升,11.75,3.89,0.44,403457.0,471975696.56,5.75,11.92,11.27,11.32,11.31,2.16,4.35,-6.44,1.01,13395162890.0,10890206440.0,0.0,0.0,-15.22,-1.92
566,000722,湖南发展,9.62,3.89,0.36,117094.0,112042823.13,4.86,9.69,9.24,9.25,9.26,2.56,2.52,54.53,1.44,4465202673.0,4465202673.0,-0.1,-0.1,-8.12,1.8
567,000592,平潭发展,2.94,3.89,0.11,1767733.0,511088921.68,5.3,2.95,2.8,2.82,2.83,1.69,9.23,188.76,2.8,5679435822.0,5630371800.0,0.0,0.34,23.53,2.44
568,301128,强瑞技术,61.8,3.88,2.31,55408.0,335909394.01,5.36,62.2,59.01,59.49,59.49,1.78,19.36,43.15,5.35,4566193240.0,1768727186.0,0.03,0.32,9.38,8.42
569,873152,天宏锂电,16.32,3.88,0.61,59672.0,96742910.6,8.59,16.78,15.43,15.6,15.71,2.16,10.64,322.87,6.49,1675258853.0,915461979.0,0.0,0.12,11.93,9.16
570,002129,TCL中环,9.1,3.88,0.34,1076409.0,974027300.1,6.16,9.24,8.7,8.72,8.76,2.12,2.66,-4.55,1.06,36792353534.0,36764524215.0,0.0,0.0,-21.82,2.59
571,301602,超研股份,23.03,3.88,0.86,201604.0,459713986.96,7.35,23.73,22.1,22.26,22.17,0.8,36.8,77.87,8.21,9864431563.0,1261501644.0,0.0,0.26,243.73,243.73
572,000955,欣龙控股,4.29,3.87,0.16,217258.0,93396172.4,6.54,4.41,4.14,4.16,4.13,2.27,4.04,-124.93,3.55,2309714550.0,2308212299.0,0.0,0.47,-10.25,3.62
573,873001,纬达光电,18.25,3.87,0.68,99207.0,180929995.38,8.42,18.98,17.5,18.0,17.57,2.75,11.19,88.07,3.71,2804225723.0,1618611115.0,-0.16,0.39,-16.48,8.83
574,002423,中粮资本,13.71,3.86,0.51,922695.0,1252927777.04,5.91,13.9,13.12,13.16,13.2,0.98,4.0,18.55,1.45,31589287433.0,31589287433.0,0.0,-0.07,-24.3,2.39
575,300613,富瀚微,68.19,3.85,2.53,274878.0,1880184327.94,10.68,72.6,65.59,65.66,65.66,1.38,12.57,63.85,6.18,15806899828.0,14906449105.0,0.0,-0.13,35.97,16.56
576,832491,奥迪威,28.57,3.85,1.06,218896.0,635488645.85,11.89,30.79,27.52,28.2,27.51,2.86,19.18,44.82,4.13,4032608302.0,3261207703.0,0.0,-0.03,-3.8,32.88
577,002923,润都股份,10.25,3.85,0.38,135058.0,138851069.44,8.31,10.59,9.77,9.86,9.87,1.01,5.23,69.24,2.99,3432656182.0,2645369538.0,0.2,0.2,2.09,7.44
578,835237,力佳科技,25.95,3.84,0.96,28939.0,74889939.68,7.56,26.61,24.72,24.9,24.99,1.61,4.45,26.04,3.61,1724533200.0,1688605425.0,0.08,0.0,-0.69,15.95
579,836720,吉冈精密,18.93,3.84,0.7,81770.0,153291946.87,8.23,19.56,18.06,18.38,18.23,2.8,15.99,61.13,7.77,3600853242.0,967977202.0,0.11,0.91,-18.65,22.92
580,600712,南宁百货,5.96,3.83,0.22,184488.0,109816924.0,7.14,6.12,5.71,5.75,5.74,1.52,3.43,432.27,3.89,3246145946.0,3210344291.0,0.0,0.17,1.36,-17.57
581,688709,成都华微,29.83,3.83,1.1,169420.0,500253040.0,7.59,30.88,28.7,28.9,28.73,2.5,7.77,161.98,6.87,18997146786.0,6500620747.0,-0.07,0.47,33.71,-3.4
582,600456,宝钛股份,30.92,3.83,1.14,128568.0,393854920.0,5.47,31.1,29.47,29.78,29.78,2.15,2.69,21.45,2.14,14772881506.0,14772881506.0,0.0,0.13,-4.18,8.68
583,834033,康普化学,20.08,3.83,0.74,11535.0,22786621.28,5.27,20.16,19.14,19.3,19.34,2.06,1.38,22.64,3.33,2392235820.0,1680158860.0,0.1,0.0,-28.29,6.75
584,601636,旗滨集团,5.97,3.83,0.22,396571.0,233410337.0,4.7,5.97,5.7,5.7,5.75,2.44,1.48,17.19,1.21,16020595075.0,16020595075.0,0.17,0.34,-11.82,6.42
585,837821,则成电子,36.43,3.82,1.34,51420.0,184809994.92,7.89,37.3,34.53,34.9,35.09,1.44,10.11,130.44,6.99,3600374277.0,1853483573.0,-0.05,-0.11,-0.05,13.52
586,838163,方大新材,13.6,3.82,0.5,24910.0,33633093.25,7.86,13.93,12.9,13.07,13.1,3.16,4.06,36.51,3.87,1750526176.0,834733116.0,0.07,0.07,-31.31,-2.79
587,836263,中航泰达,8.18,3.81,0.3,18542.0,14984992.71,5.96,8.27,7.8,7.87,7.88,3.49,1.81,19.8,2.1,1155366889.0,839216769.0,0.12,0.25,-24.54,7.35
588,000062,深圳华强,22.44,3.79,0.82,397867.0,893469377.14,7.63,23.17,21.52,21.63,21.62,3.05,3.81,66.11,3.39,23470205186.0,23436793013.0,0.0,0.0,-28.54,0.18
589,002759,天际股份,8.22,3.79,0.3,213240.0,175599745.26,7.95,8.48,7.85,7.92,7.92,1.9,4.26,-16.4,0.95,4121365013.0,4118812604.0,-0.12,0.0,-1.08,-6.27
590,830946,森萱医药,9.6,3.78,0.35,62841.0,59815938.09,5.62,9.68,9.16,9.25,9.25,2.67,1.47,33.64,3.53,4098416064.0,4097156064.0,0.1,0.21,-12.49,8.97
591,600143,金发科技,10.7,3.78,0.39,2364075.0,2459736167.0,7.27,10.82,10.07,10.28,10.31,2.05,9.1,30.98,1.62,28211755858.0,27790313556.0,0.0,0.09,20.77,23.84
592,603985,恒润股份,11.25,3.78,0.41,115370.0,129152304.0,5.07,11.39,10.84,10.86,10.84,1.68,2.62,-50.48,1.52,4959652534.0,4959652534.0,0.09,0.36,-18.6,-3.68
593,603122,合富中国,7.41,3.78,0.27,141965.0,104619775.0,6.02,7.54,7.11,7.16,7.14,3.11,7.93,83.32,2.53,2949570011.0,1327240283.0,0.14,0.14,-4.76,5.71
594,301232,飞沃科技,26.36,3.78,0.96,27162.0,70778844.94,5.87,26.78,25.29,25.6,25.4,2.53,6.08,-20.44,1.36,1981279467.0,1177429105.0,0.0,-0.04,-10.37,6.72
595,000514,渝 开 发,4.13,3.77,0.15,200986.0,82437803.0,4.77,4.17,3.98,3.98,3.98,1.66,2.38,-57.37,0.94,3484774085.0,3484774085.0,0.0,0.24,-25.85,0.49
596,831627,力王股份,21.48,3.77,0.78,43314.0,92263714.25,9.52,22.1,20.13,20.13,20.7,2.21,9.25,79.71,4.68,2028786000.0,1005639900.0,0.0,-0.23,7.24,11.76
597,002210,飞马国际,2.21,3.76,0.08,1210073.0,266937476.02,7.04,2.26,2.11,2.12,2.13,1.86,4.55,131.42,18.59,5881324431.0,5881303215.0,0.0,0.0,-15.33,-16.92
598,835892,中科美菱,14.12,3.75,0.51,29362.0,41005249.82,6.1,14.35,13.52,13.63,13.61,2.43,10.52,86.88,2.26,1365840788.0,393922259.0,0.14,0.43,-19.77,3.14
599,920066,科拜尔,36.33,3.74,1.31,6912.0,24903972.92,6.0,36.85,34.75,34.8,35.02,3.21,5.75,39.21,4.78,1631043815.0,437108319.0,0.86,0.86,-16.21,4.28
600,870299,灿能电力,10.54,3.74,0.38,29641.0,31049359.55,7.78,10.82,10.03,10.2,10.16,2.22,6.58,52.71,3.6,949751769.0,475148301.0,-0.38,0.29,-11.05,8.55
601,002171,楚江新材,8.33,3.74,0.3,259445.0,213670925.22,5.73,8.42,7.96,8.02,8.03,1.57,1.73,580.99,1.74,12566187672.0,12489581643.0,0.0,0.12,16.5,1.59
602,600019,宝钢股份,6.95,3.73,0.25,1090270.0,746697338.0,4.18,6.96,6.68,6.7,6.7,1.16,0.5,19.41,0.77,152265075793.0,151385489006.0,0.0,0.0,2.36,-0.71
603,688052,纳芯微,149.37,3.73,5.37,52025.0,777249535.0,12.17,159.85,142.33,142.99,144.0,2.45,5.57,-39.16,3.5,21289472037.0,13942278402.0,-0.35,-0.25,17.88,14.64
604,836260,中寰股份,10.86,3.72,0.39,29856.0,32251501.07,6.59,11.11,10.42,10.51,10.47,4.5,7.01,25.95,2.7,1124553000.0,462269920.0,0.18,0.46,-11.56,5.85
605,836717,瑞星股份,9.19,3.72,0.33,32857.0,30339616.07,7.56,9.54,8.87,8.91,8.86,3.05,7.85,60.4,1.87,1053909200.0,384877200.0,-0.22,-0.11,-13.95,8.37
606,002575,群兴玩具,7.52,3.72,0.27,320392.0,240814017.54,8.97,7.8,7.15,7.25,7.25,1.38,5.54,-351.44,5.86,4833254400.0,4348804720.0,0.27,0.13,31.7,-8.74
607,301389,隆扬电子,18.39,3.72,0.66,151876.0,278710841.28,8.91,19.19,17.61,17.75,17.73,2.8,18.5,74.26,2.38,5213565000.0,1509396894.0,0.0,0.22,14.22,9.99
608,688511,天微电子,13.66,3.72,0.49,37859.0,51315320.0,5.62,13.84,13.1,13.1,13.17,1.61,3.67,168.76,1.68,1419076258.0,1409858544.0,-0.15,-0.22,-36.64,-12.27
609,000810,创维数字,14.22,3.72,0.51,1297317.0,1845419136.71,5.25,14.62,13.9,14.1,13.71,2.63,11.61,51.87,2.58,16356072544.0,15892153249.0,0.07,0.14,12.15,-10.23
610,688668,鼎通科技,48.02,3.71,1.72,100667.0,479438408.0,5.68,48.66,46.03,46.3,46.3,0.72,7.26,63.78,3.76,6661797601.0,6661797601.0,-0.08,0.02,16.84,2.48
611,300142,沃森生物,12.01,3.71,0.43,385292.0,457958940.76,4.92,12.1,11.53,11.55,11.58,2.1,2.47,56.2,2.0,19208175977.0,18726096163.0,0.0,0.17,-20.36,-0.58
612,002413,雷科防务,4.75,3.71,0.17,1369398.0,638891975.08,6.77,4.84,4.53,4.69,4.58,4.46,10.95,-34.89,1.7,6255700733.0,5940008299.0,0.0,0.42,-7.41,8.94
613,301306,西测测试,43.37,3.71,1.55,94849.0,409452729.75,9.92,44.9,40.75,41.1,41.82,2.36,24.15,-28.96,3.37,3660428000.0,1703573600.0,0.0,0.21,-1.43,16.06
614,600071,凤凰光学,24.67,3.7,0.88,109292.0,266552111.0,4.71,24.68,23.56,23.56,23.79,1.99,3.88,-260.88,16.63,6946427842.0,6946427842.0,0.04,0.28,-0.04,18.32
615,002965,祥鑫科技,50.6,3.69,1.8,351033.0,1780588816.61,10.98,53.68,48.32,50.04,48.8,1.22,22.98,28.79,2.52,10332957083.0,7728296783.0,0.98,0.74,67.0,47.82
616,600811,东方集团,1.97,3.68,0.07,2875462.0,565641482.0,8.42,2.03,1.87,1.89,1.9,1.61,7.86,41.19,0.43,7207727522.0,7207727522.0,0.0,0.0,-36.25,-5.74
617,300548,博创科技,53.65,3.67,1.9,364190.0,1952808150.25,6.53,55.18,51.8,51.8,51.75,0.88,16.31,308.96,9.19,15447715808.0,11979647722.0,0.02,-0.17,118.89,15.6
618,603002,宏昌电子,5.93,3.67,0.21,690408.0,403058377.0,5.07,5.99,5.7,5.72,5.72,2.03,6.26,137.37,1.96,6725085558.0,6535830243.0,0.0,0.17,9.41,10.43
619,832786,骑士乳业,6.78,3.67,0.24,91859.0,61673868.63,6.73,6.91,6.47,6.49,6.54,1.95,8.39,103.67,1.81,1417379340.0,742484377.0,0.15,0.3,-30.67,-3.42
620,838275,驱动力,7.35,3.67,0.26,74850.0,54612048.22,7.33,7.57,7.05,7.16,7.09,2.06,8.31,95.02,5.04,1178040360.0,661777235.0,0.41,-0.14,0.96,13.25
621,000987,越秀资本,6.79,3.66,0.24,385720.0,259271957.24,5.04,6.86,6.53,6.56,6.55,1.51,0.77,14.86,1.16,34066329417.0,34053423195.0,0.15,0.15,-18.19,-3.28
622,300920,润阳科技,18.96,3.66,0.67,19571.0,36838106.0,4.21,19.08,18.31,18.31,18.29,2.17,3.04,74.98,1.62,1896000000.0,1219310490.0,0.96,0.9,8.65,12.06
623,601908,京运通,2.83,3.66,0.1,641047.0,180602170.0,5.86,2.87,2.71,2.72,2.73,2.04,2.65,-3.64,0.69,6833326097.0,6833326097.0,0.0,0.35,-10.16,-7.21
624,301178,天亿马,30.01,3.66,1.06,60010.0,180134343.2,6.67,30.88,28.95,28.97,28.95,2.13,13.76,-71.37,2.52,2013935088.0,1308401669.0,0.13,0.07,-6.45,7.37
625,688002,睿创微纳,52.95,3.66,1.87,111522.0,585149081.0,5.81,53.94,50.97,51.22,51.08,1.71,2.45,37.37,4.69,24088154370.0,24088154370.0,0.06,0.0,5.14,12.64
626,300956,英力股份,23.22,3.66,0.82,209544.0,487409182.45,8.66,24.15,22.21,22.39,22.4,2.35,23.41,507.28,3.02,4168525221.0,2078583324.0,-0.17,-0.21,21.25,2.74
627,836675,秉扬科技,9.08,3.65,0.32,27860.0,25110858.58,5.71,9.21,8.71,8.71,8.76,2.77,3.55,23.36,2.61,1563339920.0,713278220.0,-0.11,0.0,-29.23,9.0
628,688609,九联科技,11.1,3.64,0.39,270931.0,299351719.0,7.38,11.44,10.65,10.7,10.71,1.8,5.42,-39.59,5.95,5550000000.0,5550000000.0,-0.09,0.0,-10.99,4.72
629,839273,一致魔芋,23.35,3.64,0.82,19635.0,45480470.32,7.32,23.96,22.31,22.36,22.53,1.62,4.05,20.81,2.91,1722155900.0,1131246790.0,0.09,0.26,-7.41,11.51
630,000712,锦龙股份,13.69,3.63,0.48,571461.0,782237977.56,6.66,14.0,13.12,13.19,13.21,2.14,6.38,-95.87,5.13,12266240000.0,12254630538.0,-0.15,-0.07,1.41,-9.46
631,836208,青矩技术,33.49,3.62,1.17,12609.0,41715442.87,6.47,34.1,32.01,32.22,32.32,1.85,2.09,24.15,3.51,3217441836.0,2024841067.0,-0.03,1.42,-23.35,7.62
632,600857,宁波中百,8.31,3.62,0.29,92840.0,76806181.0,6.11,8.49,8.0,8.0,8.02,1.1,4.14,-174.49,2.21,1864098527.0,1864098527.0,0.0,0.0,19.91,-10.65
633,600337,美克家居,1.72,3.61,0.06,473091.0,80928799.0,5.42,1.75,1.66,1.66,1.66,1.49,3.29,-4.21,0.79,2471636796.0,2471636796.0,-0.58,0.0,-19.63,-6.52
634,002694,顾地科技,4.59,3.61,0.16,99235.0,45073324.0,5.64,4.67,4.42,4.43,4.43,1.86,1.79,-42.66,7.01,3502559232.0,2537854720.0,0.0,0.66,-15.0,0.22
635,831526,凯华材料,29.55,3.61,1.03,33411.0,98058122.13,9.57,30.79,28.06,28.2,28.52,2.26,6.38,104.82,11.26,2443785000.0,1547459211.0,-0.27,-0.67,-24.29,13.92
636,605136,丽人丽妆,7.75,3.61,0.27,271220.0,211260825.0,10.16,8.22,7.46,7.48,7.48,2.12,6.77,-83.74,1.25,3103553375.0,3103553375.0,-0.26,-0.26,5.44,-10.2
637,002337,赛象科技,5.46,3.61,0.19,324036.0,174853121.48,6.45,5.59,5.25,5.27,5.27,2.34,5.51,52.2,2.53,3213841995.0,3210461065.0,-0.18,-0.55,14.71,9.86
638,833429,康比特,15.53,3.6,0.54,27718.0,42461510.38,5.34,15.79,14.99,15.0,14.99,2.54,2.49,22.12,2.32,1933485000.0,1728955739.0,0.0,-0.45,-13.67,1.57
639,839792,东和新材,9.78,3.6,0.34,51235.0,49821971.2,6.89,10.0,9.35,9.44,9.44,2.76,5.1,26.5,1.65,1618981200.0,981853985.0,-0.2,-0.1,-40.0,10.26
640,300095,华伍股份,6.62,3.6,0.23,121715.0,80357662.0,5.79,6.72,6.35,6.38,6.39,1.84,3.59,86.47,1.36,2780996886.0,2242373263.0,0.0,0.3,-14.58,-2.5
641,430718,合肥高科,14.11,3.6,0.49,31434.0,43890620.5,5.73,14.36,13.58,13.63,13.62,3.14,7.35,19.79,2.36,1279307137.0,603122341.0,0.0,0.0,-22.13,14.16
642,831768,拾比佰,7.79,3.59,0.27,50088.0,38703447.3,6.12,7.95,7.49,7.53,7.52,2.33,6.54,-94.43,1.33,864456300.0,596494236.0,0.26,0.91,-16.95,5.27
643,002374,中锐股份,2.6,3.59,0.09,236082.0,61217119.0,5.18,2.64,2.51,2.51,2.51,1.66,2.18,-25.6,2.54,2821544136.0,2821544136.0,0.0,0.0,-10.03,-5.11
644,002410,广联达,12.72,3.58,0.44,787200.0,991095872.25,5.37,12.85,12.19,12.19,12.28,1.32,4.96,73.9,3.49,21012732030.0,20204055639.0,0.0,0.0,-7.69,8.16
645,605128,上海沿浦,39.03,3.58,1.35,32761.0,127691544.0,5.31,39.88,37.88,37.88,37.68,2.17,2.77,35.07,3.23,5073479569.0,4621353395.0,0.0,0.0,2.04,5.63
646,837046,亿能电力,13.88,3.58,0.48,56222.0,77406612.81,6.57,14.19,13.31,13.45,13.4,1.38,10.93,80.66,5.75,1403962000.0,713969670.0,0.14,0.29,9.21,-8.08
647,688228,开普云,59.35,3.58,2.05,98279.0,582098595.0,9.08,61.5,56.3,58.15,57.3,1.55,14.56,-186.87,3.21,4007207544.0,4007207544.0,-0.02,-0.08,42.16,33.19
648,688108,赛诺医疗,10.14,3.58,0.35,70929.0,71074382.0,5.01,10.25,9.76,9.79,9.79,1.68,1.72,-466.21,4.89,4192443840.0,4192443840.0,0.5,0.4,7.42,3.89
649,600076,康欣新材,2.03,3.57,0.07,278224.0,56275765.0,5.61,2.06,1.95,1.96,1.96,1.98,2.07,-16.31,0.65,2729423035.0,2729423035.0,-0.49,0.0,-11.35,-2.4
650,002991,甘源食品,84.2,3.57,2.9,12484.0,104272326.72,5.47,84.89,80.44,80.44,81.3,0.94,2.51,21.23,4.86,7848772970.0,4183521710.0,0.0,-0.05,14.12,-9.97
651,834062,科润智控,7.55,3.57,0.26,79869.0,60094672.44,6.45,7.72,7.25,7.26,7.29,2.67,6.17,40.39,2.01,1408726391.0,977113865.0,0.0,0.13,-18.11,-1.44
652,837663,明阳科技,17.14,3.56,0.59,30638.0,52638078.88,5.74,17.65,16.7,16.75,16.55,2.2,6.29,22.26,5.03,1768848000.0,834896616.0,0.06,0.23,-13.96,18.86
653,300803,指南针,97.74,3.56,3.36,318510.0,3102422037.69,8.47,101.0,93.01,93.44,94.38,1.58,7.82,387.0,17.96,40323967339.0,39817312697.0,0.0,-0.06,-10.66,1.87
654,600539,狮头股份,8.15,3.56,0.28,222668.0,181069119.0,4.45,8.25,7.9,7.9,7.87,0.77,9.68,-197.76,5.44,1874500000.0,1874500000.0,-0.37,-0.24,22.56,17.44
655,300210,森远股份,10.48,3.56,0.36,209589.0,218685402.0,7.02,10.74,10.03,10.14,10.12,2.38,4.33,-99.5,12.18,5074625107.0,5067681185.0,0.1,0.48,-24.06,2.34
656,000681,视觉中国,26.51,3.55,0.91,2376680.0,6378155034.23,9.61,28.16,25.7,26.0,25.6,1.35,35.15,170.51,5.3,18572307828.0,17924923210.0,-0.08,-1.05,70.37,27.33
657,603602,纵横通信,17.48,3.55,0.6,261883.0,462157059.0,7.94,18.08,16.74,16.82,16.88,2.88,11.42,141.84,3.97,4007260162.0,4007260162.0,-0.06,0.06,-9.76,9.25
658,002848,高斯贝尔,6.41,3.55,0.22,137119.0,87494686.24,6.3,6.58,6.19,6.2,6.19,0.99,8.39,-11.61,9.74,1071431500.0,1047182508.0,0.0,0.0,-28.62,-15.44
659,000906,浙商中拓,6.12,3.55,0.21,160253.0,96946886.45,4.23,6.15,5.9,5.93,5.91,1.52,2.28,8.98,0.92,4336397475.0,4296367076.0,0.16,0.0,0.49,-7.27
660,430478,峆一药业,17.8,3.55,0.61,27572.0,48797696.58,6.92,18.3,17.11,17.19,17.19,2.69,8.18,20.07,2.12,1000724900.0,600191472.0,-0.11,-0.11,-15.64,6.14
661,600622,光大嘉宝,3.21,3.55,0.11,1022759.0,327526727.0,5.81,3.25,3.07,3.11,3.1,1.41,6.82,-14.27,1.01,4813990140.0,4813990140.0,0.31,0.31,-41.42,-0.62
662,603305,旭升集团,17.85,3.54,0.61,739569.0,1326907599.0,4.81,18.4,17.57,17.71,17.24,1.98,7.92,38.68,2.63,16658185845.0,16658185845.0,0.17,0.34,31.73,35.74
663,300685,艾德生物,22.26,3.53,0.76,88486.0,196447700.78,6.42,22.79,21.41,21.57,21.5,1.83,2.24,29.27,4.9,8869203368.0,8790687229.0,0.0,0.18,-15.87,-2.37
664,002358,森源电气,4.98,3.53,0.17,746857.0,370597039.0,6.03,5.08,4.79,4.81,4.81,0.63,8.03,26.59,1.41,4630189745.0,4630121146.0,0.2,0.0,-3.3,8.26
665,002506,协鑫集成,2.64,3.53,0.09,1347952.0,353948881.04,5.88,2.68,2.53,2.54,2.55,1.9,2.31,141.43,6.26,15444835367.0,15429314741.0,0.0,0.0,-21.89,-1.12
666,002996,顺博合金,6.75,3.53,0.23,143971.0,96130241.17,4.75,6.79,6.48,6.52,6.52,1.74,3.46,20.62,1.43,4518695795.0,2810710510.0,0.15,0.3,0.0,1.66
667,300863,卡倍亿,45.5,3.53,1.55,97798.0,448375536.41,7.44,47.45,44.18,44.33,43.95,1.94,7.55,35.17,3.66,6140276870.0,5893244312.0,-0.22,0.02,10.28,1.79
668,688050,爱博医疗,96.29,3.53,3.28,33479.0,321939877.0,6.56,99.38,93.28,93.98,93.01,2.34,1.77,47.14,7.59,18251242601.0,18251242601.0,0.0,0.11,-0.73,5.78
669,002855,捷荣技术,19.13,3.52,0.65,86992.0,165886847.68,4.55,19.4,18.56,18.56,18.48,2.46,3.53,-19.99,6.46,4714008517.0,4710326948.0,0.0,0.0,-21.34,-0.47
670,301230,泓博医药,30.03,3.52,1.02,109946.0,326103063.44,7.96,30.96,28.65,29.0,29.01,2.08,14.3,206.24,4.01,4191785748.0,2308114959.0,-0.43,-0.33,20.89,17.67
671,831087,秋乐种业,12.66,3.52,0.43,91763.0,113748644.7,5.56,12.78,12.1,12.1,12.23,1.53,5.7,170.21,4.02,2091432000.0,2039352875.0,0.0,1.12,-20.63,6.84
672,603070,万控智造,14.14,3.51,0.48,140745.0,196779774.0,4.61,14.23,13.6,13.66,13.66,1.25,16.42,66.78,2.71,5670140000.0,1212342885.0,0.14,0.14,18.33,7.45
673,301202,朗威股份,39.77,3.51,1.35,145675.0,577696282.3,3.8,40.31,38.85,38.91,38.42,1.2,39.18,73.19,4.58,5424628000.0,1478648600.0,0.05,0.2,16.66,-14.82
674,301168,通灵股份,29.46,3.51,1.0,35038.0,103407027.0,6.22,30.05,28.28,28.4,28.46,2.2,7.06,37.43,1.65,3535200000.0,1462777380.0,0.07,0.14,-6.89,9.8
675,600782,新钢股份,3.83,3.51,0.13,661282.0,249900411.0,4.86,3.86,3.68,3.69,3.7,1.27,2.1,-15.61,0.47,12047847731.0,12047847731.0,-0.52,-0.78,-3.77,14.67
676,002793,罗欣药业,3.83,3.51,0.13,188990.0,71331170.4,4.05,3.83,3.68,3.69,3.7,1.48,1.74,-11.77,1.98,4165463901.0,4159146156.0,0.52,0.26,-16.92,0.26
677,000697,炼石航空,7.96,3.51,0.27,162507.0,129327260.0,5.46,8.09,7.67,7.68,7.69,1.84,2.88,-25.06,33.53,6949882973.0,4489359485.0,0.0,0.13,-21.03,-9.85
678,839680,广道数字,18.29,3.51,0.62,103754.0,188418767.55,12.34,19.3,17.12,17.4,17.67,2.13,22.13,-39.2,1.91,1225428171.0,857679262.0,0.0,0.33,-27.96,23.75
679,688051,佳华科技,22.42,3.51,0.76,15679.0,34933524.0,5.59,22.87,21.66,21.66,21.66,1.79,2.03,-41.46,2.19,1733828280.0,1733828280.0,0.0,0.09,-11.35,7.68
680,301488,豪恩汽电,67.08,3.5,2.27,108287.0,737365930.19,8.01,70.99,65.8,68.0,64.81,6.21,46.25,66.08,4.83,6171360000.0,1570678200.0,-0.19,0.13,9.52,21.32
681,002706,良信股份,7.1,3.5,0.24,443521.0,313175471.64,5.54,7.19,6.81,6.85,6.86,2.08,4.85,19.25,1.94,7974187642.0,6494300974.0,0.0,0.0,0.57,-7.55
682,870656,海昇药业,16.88,3.49,0.57,16801.0,28189128.46,6.87,17.23,16.11,16.59,16.31,3.18,8.4,30.39,2.13,1350400000.0,337601688.0,-0.18,0.18,-18.45,8.21
683,000408,藏格矿业,32.3,3.49,1.09,168659.0,537933026.76,4.81,32.41,30.91,31.36,31.21,1.24,1.07,20.5,3.86,51048052858.0,51047519908.0,0.09,0.09,7.45,16.48
684,831726,朱老六,19.61,3.48,0.66,37401.0,72587319.21,6.7,19.93,18.66,18.97,18.95,1.49,6.69,83.43,4.56,1996101900.0,1096536390.0,0.2,0.62,-26.42,-1.46
685,002922,伊戈尔,18.17,3.47,0.61,342454.0,619809621.95,5.58,18.42,17.44,17.45,17.56,1.26,9.26,25.4,2.26,7126370137.0,6720439746.0,0.06,0.06,5.15,1.96
686,002851,麦格米特,57.79,3.47,1.94,446482.0,2576696529.35,5.82,59.41,56.16,56.7,55.85,1.37,9.78,57.52,5.46,31531261157.0,26379916036.0,0.03,0.02,30.42,-5.97
687,601168,西部矿业,17.89,3.47,0.6,444515.0,782195938.0,4.68,17.91,17.1,17.28,17.29,1.94,1.87,11.7,2.53,42631870000.0,42631870000.0,0.06,0.06,-5.69,11.33
688,688429,时创能源,16.4,3.47,0.55,44360.0,72485177.0,6.25,16.65,15.66,15.92,15.85,1.39,3.76,-9.58,3.64,6560013120.0,1932366523.0,-0.12,0.06,-36.43,-3.81
689,300072,海新能科,3.28,3.47,0.11,363776.0,118735347.27,4.73,3.32,3.17,3.19,3.17,1.4,1.56,-9.13,1.23,7707082591.0,7646888027.0,0.31,0.0,-18.81,-7.61
690,600819,耀皮玻璃,5.68,3.46,0.19,190404.0,107272196.0,4.92,5.74,5.47,5.5,5.49,2.31,2.55,41.37,1.53,5310323272.0,4245323261.0,0.35,0.71,4.03,5.77
691,600990,四创电子,23.05,3.46,0.77,131125.0,301772852.0,6.01,23.69,22.35,22.35,22.28,1.61,4.87,-116.83,2.96,6299330167.0,6200742643.0,0.0,-0.04,-17.59,8.32
